UniqueID,LastName,MiddleInitial,FirstName,Gender,Job Title,Department,HireDate,TerminationDate,AnnualSalary
10001,Smith,J,John,male,Operations Manager,Operations,15/05/2010,,85000
10002,Doe,A,Jane,female,Marketing Specialist,Marketing,22/07/2015,,60000
10003,Brown,NA,James,male,Software Engineer,IT,01/09/2018,,75000
10004,Williams,K,Emily,female,HR Coordinator,Human Resources,12/11/2019,,50000
10005,Johnson,M,Chris,male,Sales Associate,Sales,30/01/2020,,45000
10006,Garcia,L,Patricia,female,Accountant,Finance,18/03/2018,,62000
10007,Martinez,S,Robert,male,Project Manager,Operations,25/02/2016,,80000
10008,NA,NA,NA,other,Data Analyst,IT,10/04/2022,,70000
10009,Lee,T,Karen,female,Customer Service Rep,Support,07/12/2021,,42000
10010,Wilson,R,Michael,male,Warehouse Supervisor,Logistics,11/08/2017,,55000
10011,Taylor,D,Laura,female,Executive Assistant,Administration,14/10/2020,,48000
10012,Anderson,P,Thomas,male,Research Scientist,R&D,29/05/2013,,90000
10013,Thomas,C,Susan,female,Graphic Designer,Marketing,05/08/2019,,58000
10014,Jackson,E,Derek,male,Network Administrator,IT,19/01/2014,,70000
10015,White,N,Alice,female,Product Manager,Product,03/12/2022,,95000
10016,Harris,B,Megan,female,Sales Manager,Sales,15/04/2011,,87000
10017,Martin,G,Tim,male,Supply Chain Analyst,Logistics,09/09/2015,,67000
10018,Thompson,F,Anna,female,Compliance Officer,Legal,12/03/2016,,62000
10019,Garcia,H,David,male,Training Specialist,HR,22/01/2020,,54000
10020,Martinez,Q,Sarah,female,UX Designer,IT,18/06/2023,,76000
10021,Robinson,J,Paul,male,IT Support Specialist,IT,23/07/2012,,50000
10022,Clark,L,Julia,female,Content Writer,Marketing,14/10/2020,,52000
10023,Rodriguez,M,Rachel,female,Office Manager,Administration,09/04/2018,,55000
10024,Lewis,N,Steven,male,Financial Analyst,Finance,11/11/2021,,64000
10025,Lee,O,Emily,female,Field Technician,Operations,02/05/2023,,47000
10026,Walker,R,Aaron,male,Corporate Trainer,HR,20/03/2017,,59000
10027,Hall,T,Victoria,female,Database Administrator,IT,14/02/2019,,72000
10028,Allen,U,Joshua,male,Logistics Coordinator,Logistics,29/08/2020,,61000
10029,Young,V,Nancy,female,Social Media Manager,Marketing,15/06/2021,,66000
10030,Hernandez,W,Brian,male,Quality Assurance Tester,IT,07/01/2015,,54000
10031,King,X,Michelle,female,Event Planner,Marketing,18/07/2022,,58000
10032,Wright,Y,Kyle,male,Senior Engineer,R&D,01/10/2013,,85000
10033,Scott,Z,Laura,female,Payroll Specialist,Finance,16/09/2020,,50000
10034,Torres,AA,Peter,male,Business Analyst,Finance,25/11/2018,,72000
10035,Nguyen,AB,Sophia,female,IT Project Manager,IT,30/12/2019,,88000
10036,Hill,AC,Benjamin,male,SEO Specialist,Marketing,10/03/2021,,63000
10037,Flores,AD,Olivia,female,Technical Writer,R&D,17/02/2020,,55000
10038,Green,AE,Aidan,male,Digital Marketing Specialist,Marketing,12/08/2019,,67000
10039,Adams,AF,Lily,female,Executive Chef,Operations,08/04/2016,,70000
10040,Nelson,AG,Nathan,male,Account Executive,Sales,29/05/2018,,60000
10041,Baker,AH,Emily,female,Research Assistant,R&D,15/01/2022,,48000
10042,Hall,AI,Mike,male,Machine Operator,Manufacturing,20/07/2015,,52000
10043,Rivera,AJ,Sofia,female,Web Developer,IT,11/09/2023,,72000
10044,Campbell,AK,Dylan,male,Graphic Artist,Marketing,22/05/2020,,59000
10045,Mitchell,AL,Grace,female,Customer Success Manager,Support,12/04/2021,,75000
10046,Carter,AM,Ryan,male,Manufacturing Supervisor,Manufacturing,18/03/2018,,64000
10047,Roberts,AN,Zoe,female,Logistics Analyst,Logistics,05/06/2019,,68000
10048,Turner,AO,Jack,male,Research Director,R&D,01/10/2013,,95000
10049,Phillips,AP,Nora,female,IT Consultant,IT,23/07/2016,,85000
10050,Campbell,AQ,Eric,male,Training Coordinator,HR,14/12/2022,,52000
10051,Parker,AR,Chloe,female,Administrative Assistant,Administration,25/11/2018,,45000
10052,Evans,AS,Lucas,male,Environmental Specialist,R&D,30/04/2021,,70000
10053,Edwards,AT,Mia,female,Account Manager,Sales,01/05/2019,,68000
10054,Collins,AU,Leo,male,Financial Controller,Finance,19/01/2014,,95000
10055,Stewart,AV,Samantha,female,Corporate Lawyer,Legal,12/08/2020,,100000
10056,Sanchez,AW,Ethan,male,Network Engineer,IT,30/09/2018,,78000
10057,Morris,AX,Sienna,female,HR Generalist,HR,09/04/2021,,54000
10058,Rogers,AY,Henry,male,Warehouse Manager,Logistics,24/11/2015,,69000
10059,Reed,AZ,Avery,female,Sales Representative,Sales,13/10/2019,,50000
10060,Cook,BA,Tyler,male,Product Designer,Product,21/03/2020,,74000
10061,Morgan,BB,Layla,female,IT Technician,IT,02/01/2023,,55000
10062,Bell,BC,Julian,male,Content Strategist,Marketing,07/12/2017,,60000
10063,Murphy,BD,Emma,female,Senior Research Analyst,R&D,15/10/2019,,78000
10064,Bailey,BE,Oliver,male,Service Manager,Support,19/06/2018,,60000
10065,Rivera,BF,Layla,female,Executive Director,Administration,01/11/2013,,120000
10066,Cooper,BG,Liam,male,Data Scientist,IT,22/05/2021,,93000
10067,Reed,BH,Isabella,female,Recruitment Consultant,HR,10/03/2022,,55000
10068,Cook,BI,Jackson,male,Field Service Engineer,Operations,18/08/2014,,62000
10069,Bailey,BJ,Madison,female,Operations Analyst,Operations,11/07/2016,,65000
10070,Phillips,BK,Aiden,male,Brand Manager,Marketing,01/12/2019,,71000
10071,Alexander,BL,Nora,female,Public Relations Officer,Marketing,27/09/2020,,60000
10072,Ray,BM,Caleb,male,Manufacturing Engineer,Manufacturing,15/01/2022,,77000
10073,Wallace,BN,Scarlett,female,Financial Advisor,Finance,03/02/2021,,69000
10074,Harrison,BO,Andrew,male,Procurement Specialist,Logistics,30/06/2015,,73000
10075,Jenkins,BP,Claire,female,User Experience Researcher,R&D,14/
10076,Scott,BQ,Jacob,male,Facilities Manager,Administration,05/05/2016,,62000
10077,Nguyen,BR,Victoria,female,Content Editor,Marketing,22/10/2022,,55000
10078,Morris,BS,Avery,male,Operations Supervisor,Operations,18/11/2018,,85000
10079,Gonzalez,BT,Chloe,female,Corporate Communications Manager,Marketing,02/06/2023,,80000
10080,Hernandez,BU,Elijah,male,Software Architect,IT,12/02/2021,,90000
10081,Vasquez,BV,Naomi,female,Marketing Coordinator,Marketing,11/05/2020,,52000
10082,Alvarez,BW,Gabriel,male,HR Business Partner,HR,01/09/2019,,95000
10083,Foster,BX,Abigail,female,Payroll Administrator,Finance,03/04/2023,,52000
10084,Green,BY,Carter,male,Quality Control Inspector,Manufacturing,19/05/2021,,50000
10085,Hernandez,BZ,Rachel,female,Data Entry Clerk,Administration,14/11/2020,10/02/2023,40000
10086,Caldwell,CA,Wyatt,male,Software Developer,IT,22/01/2019,,72000
10087,Kim,CB,Emma,female,Sales Engineer,Sales,11/03/2021,,65000
10088,Turner,CC,Nolan,male,Marketing Analyst,Marketing,20/08/2018,,68000
10089,Patterson,CD,Amelia,female,Product Owner,Product,15/02/2020,,90000
10090,Howard,CE,Benjamin,male,Senior Data Analyst,IT,28/05/2019,,75000
10091,Mitchell,CF,Avery,female,Creative Director,Marketing,01/07/2022,,95000
10092,Greer,CG,Lucas,male,Logistics Manager,Logistics,30/03/2023,,80000
10093,Turner,CH,Nora,female,Customer Insights Analyst,Marketing,12/11/2021,,62000
10094,Mills,CI,Isaac,male,Operations Analyst,Operations,20/09/2016,,70000
10095,Murray,CJ,Kaitlyn,female,Digital Marketing Specialist,Marketing,25/04/2021,,68000
10096,Little,CK,Connor,male,HR Analyst,HR,01/08/2018,,61000
10097,Bishop,CL,Mia,female,Content Manager,Marketing,19/12/2020,,72000
10098,Lopez,CM,Jaden,male,Sales Support,Sales,05/10/2021,,50000
10099,Richardson,CN,Sarah,female,Environmental Analyst,R&D,14/06/2020,,71000
10100,James,CO,Troy,male,Web Designer,IT,20/04/2022,,58000
10101,Watson,CP,Lilly,female,IT Specialist,IT,30/01/2023,,55000
10102,James,CQ,Jackson,male,Technical Support,IT,12/11/2019,,52000
10103,Hall,CR,Elena,female,Logistics Supervisor,Logistics,15/06/2018,01/03/2024,68000
10104,Sanders,CS,Anthony,male,Chief Financial Officer,Finance,01/01/2022,,150000
10105,Garrett,CT,Aubrey,female,Office Administrator,Administration,29/05/2021,,48000
10106,Wagner,CU,Sam,male,Senior Software Engineer,IT,11/12/2017,,100000
10107,Franklin,CV,Zoe,female,Sales Operations Manager,Sales,05/11/2020,,75000
10108,Moore,CW,William,male,Chief Technology Officer,IT,15/05/2021,,140000
10109,Mason,CX,Kate,female,Data Entry Specialist,Administration,22/10/2022,,42000
10110,Diaz,CY,David,male,Senior Business Analyst,Finance,18/07/2019,,90000
