UniqueID,LastName,MiddleInitial,FirstName,Gender,JobTitle,Department,HireDate,TerminationDate,AnnualSalary,FileName,Input_File_Name,Output_File_Name,CountDistinct_UniqueID,Max_Count,Sum_GenderTest,Sum_weekendHires,Input_#7_CountDistinct_UniqueID,Count,Input_#6_CountDistinct_UniqueID,Test_Num_Employees,Test_Max_Hiring,Test_Surnames,Test_GenderMatches,Test_Holidays,Test_Weekends
1001,Smith,John,A,M,Software Engineer,IT,2020-05-15,,90000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
1002,Johnson,Emily,B,F,Marketing Manager,Marketing,2019-03-22,,75000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
1003,Williams,Michael,C,M,Project Coordinator,Operations,2021-07-30,,65000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
1004,Brown,Sarah,D,F,Data Analyst,Data Science,2018-11-12,,70000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
1005,Jones,David,E,M,HR Specialist,Human Resources,2020-02-01,,60000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
1006,Garcia,Jessica,F,F,Financial Analyst,Finance,2022-01-10,,80000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
1007,Miller,Christopher,G,M,UX Designer,Design,2021-09-05,,85000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
1008,Davis,Amanda,H,F,Systems Administrator,IT,2019-06-18,,72000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
1009,Rodriguez,Brian,I,M,Sales Representative,Sales,2020-08-21,,68000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
1010,Martinez,Laura,J,F,Operations Manager,Operations,2017-04-14,2023-03-30,95000,C:\Users\abcurtis\OneDrive - UW\__Teaching__\GitHubConnections\ACCTG521_Labs\Class17_GenAITests\prompt1\output_data9.csv,output_data9.csv,questions_data9,10,1,,,,,,Fail,Pass,Pass,Pass,Pass,Pass
